,Post Code,City,Region,Area,Population,Density
482,1674,,Canton of Fribourg,6.4,948,148.125
483,1675,,Canton of Fribourg,8.5,1008,118.58823529411765
484,1676,,Canton of Fribourg,4.45,450,101.12359550561797
485,1677,,Canton of Fribourg,4.169,485,116.33485248260975
486,1678,,Canton of Fribourg,8.6,1199,139.4186046511628
487,1679,,Canton of Fribourg,3.025,394,130.24793388429754
488,1680,Berlens,Canton of Fribourg,13.9,5871,422.37410071942446
489,1681,,Canton of Fribourg,4.871,883,181.27694518579347
490,1684,Mézières Fribourg,Canton of Fribourg,5.9,823,139.4915254237288
491,1685,,Canton of Fribourg,3.203,368,114.89228847955043
492,1686,,Canton of Fribourg,4.774,261,54.671135316296606
493,1687,,Canton of Fribourg,7.6,1221,160.6578947368421
494,1688,,Canton of Fribourg,5.2,344,66.15384615384615
495,1689,Romont,Canton of Fribourg,7.5,354,47.2
496,1690,Villaz-Saint-Pierre,Canton of Fribourg,10.0,1784,178.4
497,1691,La Folliaz,Canton of Fribourg,5.4,576,106.66666666666666
498,1692,,Canton of Fribourg,4.263,586,137.46188130424585
499,1694,,Canton of Fribourg,15.5,1477,95.29032258064517
500,1695,,Canton of Fribourg,10.3,1357,131.74757281553397
501,1696,,Canton of Fribourg,6.1,1164,190.81967213114754
502,1697,,Canton of Fribourg,6.1,400,65.57377049180329
503,1699,Porsel,Canton of Fribourg,9.5,1193,125.57894736842105
504,1700,Fribourg,Canton of Fribourg,9.7,37400,3855.670103092784
505,1701,Fribourg,Canton of Fribourg,,,
506,1702,Fribourg,Canton of Fribourg,,,
507,1704,Fribourg,Canton of Fribourg,,,
508,1705,Fribourg,Canton of Fribourg,,,
509,1707,Fribourg,Canton of Fribourg,,,
510,1708,Fribourg,Canton of Fribourg,,,
511,1709,Fribourg,Canton of Fribourg,,,
512,1712,,Canton of Fribourg,10.1,3533,349.8019801980198
513,1713,,Canton of Fribourg,9.3,1661,178.6021505376344
514,1714,,Canton of Fribourg,16.5,1855,112.42424242424242
515,1715,Alterswil,Canton of Fribourg,14.0,1864,133.14285714285714
516,1716,Oberschrot,Canton of Fribourg,46.3,3240,69.97840172786178
517,1717,,Canton of Fribourg,14.2,1334,93.94366197183099
518,1718,,Canton of Fribourg,8.7,1204,138.39080459770116
519,1719,Zumholz,Canton of Fribourg,5.1,1071,210.00000000000003
520,1720,,Canton of Fribourg,5.8,2870,494.82758620689657
521,1721,,Canton of Fribourg,10.7,2321,216.9158878504673
522,1722,,Canton of Fribourg,0.952,646,678.5714285714286
523,1723,Marly,Canton of Fribourg,14.1,8815,625.1773049645391
524,1724,Bonnefontaine,Canton of Fribourg,20.1,3687,183.43283582089552
525,1725,Posieux,Canton of Fribourg,6.8,1433,210.73529411764707
526,1726,Farvagny-le-Petit,Canton of Fribourg,10.2,2691,263.8235294117647
527,1727,,Canton of Fribourg,4.444,1318,296.57965796579657
528,1728,,Canton of Fribourg,5.2,1404,270.0
529,1730,Ecuvillens,Canton of Fribourg,5.0,1246,249.2
530,1731,Épendes Fribourg,Canton of Fribourg,5.6,1127,201.25
531,1732,,Canton of Fribourg,6.3,1055,167.46031746031747
532,1733,,Canton of Fribourg,11.5,1532,133.2173913043478
533,1734,,Canton of Fribourg,3.64,1340,368.13186813186815
534,1735,,Canton of Fribourg,5.2,1715,329.8076923076923
535,1736,,Canton of Fribourg,7.0,997,142.42857142857142
536,1737,,Canton of Fribourg,18.1,1038,57.34806629834254
537,1740,Neyruz Switzerland,Canton of Fribourg,5.5,2837,515.8181818181819
538,1741,Cottens Fribourg,Canton of Fribourg,4.937,1521,308.0818310715009
539,1742,,Canton of Fribourg,5.9,750,127.11864406779661
540,1744,,Canton of Fribourg,3.916,835,213.22778345250256
541,1745,,Canton of Fribourg,4.873,1106,226.96490868048429
542,1746,,Canton of Fribourg,5.7,1306,229.12280701754386
543,1747,,Canton of Fribourg,3.413,418,122.47289774392031
544,1748,Torny,Canton of Fribourg,4.761,588,123.50346565847511
545,1749,,Canton of Fribourg,5.4,470,87.03703703703704
546,1752,Villars-sur-Glâne,Canton of Fribourg,5.5,12328,2241.4545454545455
547,1753,,Canton of Fribourg,4.38,1745,398.4018264840183
548,1754,,Canton of Fribourg,5.8,1937,333.9655172413793
549,1756,,Canton of Fribourg,5.4,1056,195.55555555555554
550,1757,,Canton of Fribourg,6.8,714,105.0
551,1762,,Canton of Fribourg,3.492,3183,911.512027491409
552,1763,,Canton of Fribourg,3.989,3853,965.9062421659564
553,1772,,Canton of Fribourg,11.2,2895,258.4821428571429
554,1773,Russy Switzerland,Canton of Fribourg,12.4,1092,88.06451612903226
555,1774,Montagny Fribourg,Canton of Fribourg,8.0,1521,190.125
556,1775,,Canton of Fribourg,6.0,914,152.33333333333334
557,1776,Montagny-la-Ville,Canton of Fribourg,3.628,500,137.81697905181917
558,1782,Cormagens,Canton of Fribourg,15.8,4786,302.9113924050633
559,1783,,Canton of Fribourg,9.2,514,55.86956521739131
560,1784,,Canton of Fribourg,7.4,2905,392.56756756756755
561,1785,,Canton of Fribourg,4.2,1056,251.42857142857142
562,1786,,Canton of Fribourg,10.1,2481,245.64356435643566
563,1787,,Canton of Fribourg,9.5,770,81.05263157894737
564,1788,,Canton of Fribourg,1.861,388,208.49005910800645
565,1789,,Canton of Fribourg,6.6,1002,151.8181818181818
566,1791,Courtaman,Canton of Fribourg,1.201,1598,1330.557868442964
567,1792,,Canton of Fribourg,6.1,1365,223.7704918032787
568,1793,,Canton of Fribourg,1.747,426,243.84659416141957
569,1794,,Canton of Fribourg,3.795,677,178.39262187088275
570,1795,Courlevon,Canton of Fribourg,3.225,318,98.60465116279069
571,1796,,Canton of Fribourg,3.204,1136,354.55680399500625
572,3175,Flamatt,Canton of Fribourg,1.704,2318,1360.3286384976527
573,3178,,Canton of Fribourg,14.3,3313,231.67832167832168
574,3182,,Canton of Fribourg,16.3,2420,148.46625766871165
575,3184,,Canton of Fribourg,11.5,3209,279.04347826086956
576,3185,Schmitten Fribourg,Canton of Fribourg,13.2,4312,326.6666666666667
577,3186,Düdingen,Canton of Fribourg,30.4,8724,286.9736842105263
578,3210,Kerzers,Canton of Fribourg,12.3,5287,429.8373983739837
579,3212,,Canton of Fribourg,6.0,2204,367.3333333333333
580,3214,,Canton of Fribourg,2.843,423,148.7864931410482
581,3215,,Canton of Fribourg,8.1,662,81.72839506172839
582,3216,Ried bei Kerzers,Canton of Fribourg,7.5,1211,161.46666666666667
583,3280,Murten,Canton of Fribourg,15.6,7503,480.96153846153845
584,3284,,Canton of Fribourg,3.106,442,142.30521571152607
585,3285,,Canton of Fribourg,12.3,778,63.2520325203252
586,3286,,Canton of Fribourg,2.07,956,461.8357487922706
587,8238,,Canton of Fribourg,,,
588,1868,Collombey,Valais,10.3,6355,616.9902912621359
589,1869,,Valais,6.4,1980,309.375
590,1870,Monthey,Valais,6.7,15761,2352.3880597014927
591,1871,,Valais,9.3,2689,289.13978494623655
592,1872,,Valais,17.0,4031,237.11764705882354
593,1873,Val d'Illiez,Valais,39.3,2146,54.60559796437659
594,1874,,Valais,38.9,1350,34.70437017994859
595,1875,Morgins,Valais,26.4,813,30.795454545454547
596,1890,Saint-Maurice Switzerland,Valais,14.7,4494,305.7142857142857
597,1891,,Valais,14.5,866,59.724137931034484
598,1893,,Valais,25.7,3378,131.4396887159533
599,1895,,Valais,7.6,2337,307.5
600,1896,Miex,Valais,33.6,4473,133.125
601,1897,Bouveret,Valais,14.3,4397,307.4825174825175
602,1898,Saint-Gingolph Switzerland,Valais,14.5,988,68.13793103448276
603,1899,,Valais,13.3,565,42.48120300751879
604,1902,,Valais,48.3,1462,30.269151138716357
605,1903,,Valais,12.2,843,69.09836065573771
606,1904,,Valais,4.952,1838,371.1631663974152
607,1905,,Valais,12.6,1086,86.19047619047619
608,1906,,Valais,7.9,2047,259.1139240506329
609,1907,,Valais,23.2,6690,288.36206896551727
610,1908,,Valais,7.5,3010,401.3333333333333
611,1911,Chamoson,Valais,37.3,723,19.383378016085793
612,1912,Leytron,Valais,6.9,2558,370.7246376811594
613,1913,,Valais,9.1,2995,329.1208791208791
614,1914,Isérables,Valais,16.6,860,51.80722891566265
615,1918,La Tzoumaz,Valais,15.1,475,31.456953642384107
616,1919,Martigny,Valais,,,
617,1920,Martigny,Valais,22.9,18728,817.8165938864629
618,1921,Martigny-Croix,Valais,31.6,1660,52.53164556962025
619,1922,,Valais,11.1,1007,90.72072072072072
620,1923,,Valais,42.3,462,10.921985815602838
621,1925,Finhaut,Valais,22.9,363,15.851528384279478
622,1926,,Valais,42.5,9049,212.91764705882352
623,1927,,Valais,4.374,428,97.8509373571102
624,1928,,Valais,5.9,676,114.57627118644066
625,1929,,Valais,39.6,160,4.040404040404041
626,1932,,Valais,12.9,862,66.82170542635659
627,1933,,Valais,18.9,1128,59.682539682539684
628,1934,,Valais,23.6,3109,131.73728813559322
629,1936,Verbier,Valais,24.7,3377,136.72064777327935
630,1937,,Valais,43.8,2501,57.10045662100457
631,1938,Champex,Valais,15.7,283,18.02547770700637
632,1941,,Valais,5.3,1491,281.3207547169811
633,1942,,Valais,9.2,391,42.5
634,1943,Praz-de-Fort,Valais,23.3,315,13.51931330472103
635,1944,La Fouly,Valais,82.2,138,1.6788321167883211
636,1945,Liddes,Valais,60.1,745,12.396006655574043
637,1946,Bourg-Saint-Pierre,Valais,90.1,218,2.4195338512763596
638,1947,,Valais,14.0,1418,101.28571428571429
639,1948,Mauvoisin,Valais,219.7,623,2.8356850250341377
640,1950,Sion Switzerland,Valais,17.5,27165,1552.2857142857142
641,1951,Sion Switzerland,Valais,,,
642,1955,,Valais,15.1,4178,276.6887417218543
643,1957,,Valais,20.4,3564,174.7058823529412
644,1958,,Valais,6.4,4260,665.625
645,1961,Vernamiège,Valais,7.4,217,29.324324324324323
646,1962,,Valais,2.673,1062,397.3063973063973
647,1963,,Valais,10.4,6510,625.9615384615385
648,1964,Conthey,Valais,3.46,5948,1719.0751445086705
649,1965,,Valais,70.1,7913,112.88159771754637
650,1966,,Valais,13.2,3717,281.5909090909091
651,1967,,Valais,3.837,3826,997.1331769611676
652,1968,Mase Switzerland,Valais,11.0,282,25.636363636363637
653,1969,,Valais,25.0,726,29.04
654,1971,,Valais,4.511,3779,837.7299933495899
655,1972,Anzère,Valais,41.7,519,12.446043165467625
656,1973,Nax,Valais,24.5,613,25.020408163265305
657,1974,,Valais,19.4,1397,72.01030927835052
658,1975,,Valais,0.933,554,593.7834941050374
659,1976,,Valais,80.4,2481,30.85820895522388
660,1977,,Valais,24.7,478,19.352226720647774
661,1978,,Valais,3.455,1591,460.49204052098406
662,1981,,Valais,6.9,1587,230.0
663,1982,,Valais,17.6,569,32.32954545454545
664,1983,Evolène,Valais,30.8,790,25.649350649350648
665,1984,Evolène,Valais,28.0,501,17.892857142857142
666,1985,Evolène,Valais,21.4,307,14.345794392523365
667,1986,Arolla,Valais,129.6,57,0.4398148148148148
668,1987,,Valais,102.0,1025,10.049019607843137
669,1988,,Valais,4.928,163,33.076298701298704
670,1991,,Valais,3.727,1187,318.486718540381
671,1992,,Valais,6.3,480,76.19047619047619
672,1993,,Valais,3.391,789,232.6747272191094
673,1994,,Valais,1.101,1600,1453.2243415077203
674,1996,,Valais,13.3,2875,216.16541353383457
675,1997,Haute Nendaz,Valais,69.8,2801,40.12893982808023
676,3900,Mund,Valais,34.5,5149,149.2463768115942
677,3901,,Valais,35.4,1,0.02824858757062147
678,3902,,Valais,3.623,8527,2353.574385868065
679,3903,Bitsch Switzerland,Valais,78.2,851,10.882352941176471
680,3904,,Valais,9.6,9372,976.25
681,3905,Saas-Almagell,Valais,108.8,360,3.308823529411765
682,3906,,Valais,41.7,1558,37.3621103117506
683,3907,Zwischbergen,Valais,175.7,363,2.066021627774616
684,3908,,Valais,30.3,367,12.112211221122111
685,3910,,Valais,25.7,1009,39.26070038910506
686,3911,Termen,Valais,12.4,2162,174.3548387096774
687,3912,,Valais,10.2,1114,109.2156862745098
688,3913,Termen,Valais,8.4,15,1.7857142857142856
689,3914,Belalp,Valais,92.3,261,2.827735644637053
690,3916,,Valais,28.0,243,8.678571428571429
691,3917,,Valais,11.6,332,28.620689655172416
692,3918,,Valais,14.8,554,37.43243243243243
693,3919,Blatten (Lötschen),Valais,93.5,298,3.1871657754010694
694,3920,Zermatt,Valais,242.4,5746,23.704620462046204
695,3922,,Valais,48.4,1368,28.264462809917354
696,3923,,Valais,17.6,497,28.23863636363636
697,3924,St. Niklaus,Valais,61.3,1891,30.848287112561177
698,3925,,Valais,14.3,1271,88.88111888111888
699,3926,,Valais,13.3,219,16.466165413533833
700,3927,,Valais,28.0,351,12.535714285714286
701,3928,,Valais,54.5,440,8.073394495412844
702,3929,Täsch,Valais,58.8,1333,22.670068027210885
703,3930,Visp,Valais,13.6,8373,615.6617647058823
704,3931,,Valais,1.282,706,550.7020280811232
705,3932,,Valais,51.3,1234,24.05458089668616
706,3933,,Valais,14.4,566,39.30555555555556
707,3934,,Valais,7.5,312,41.6
708,3935,,Valais,13.5,750,55.55555555555556
709,3937,,Valais,2.311,1355,586.3262656858503
710,3938,,Valais,14.8,630,42.567567567567565
711,3939,,Valais,2.8,317,113.21428571428572
712,3940,,Valais,7.4,1532,207.027027027027
713,3942,Niedergesteln,Valais,47.8,2692,56.31799163179917
714,3943,,Valais,13.7,445,32.48175182481752
715,3944,Unterbäch,Valais,22.0,485,22.045454545454547
716,3945,Gampel,Valais,22.4,2026,90.44642857142858
717,3946,,Valais,6.8,1035,152.2058823529412
718,3947,,Valais,31.6,179,5.6645569620253164
719,3948,Gruben,Valais,83.8,251,2.9952267303102627
720,3949,Hohtenn,Valais,6.8,185,27.205882352941178
721,3951,,Valais,7.6,709,93.28947368421053
722,3952,,Valais,34.9,2730,78.22349570200574
723,3953,,Valais,31.2,1937,62.083333333333336
724,3954,,Valais,67.4,1295,19.213649851632045
725,3955,,Valais,15.4,253,16.428571428571427
726,3956,,Valais,10.4,437,42.01923076923077
727,3957,,Valais,13.0,365,28.076923076923077
728,3960,,Valais,15.7,15177,966.687898089172
729,3961,,Valais,240.3,2538,10.561797752808989
730,3962,Montana Switzerland,Valais,,,
731,3963,,Valais,52.6,7312,139.01140684410646
732,3965,,Valais,2.62,1579,602.6717557251908
733,3966,Chalais Switzerland,Valais,7.9,3122,395.1898734177215
734,3967,,Valais,18.6,680,36.55913978494623
735,3968,,Valais,1.439,1842,1280.0555941626128
736,3970,,Valais,11.5,1659,144.2608695652174
737,3971,Chermignon,Valais,3.209,1831,570.5827360548458
738,3972,,Valais,2.552,1503,588.9498432601881
739,3973,,Valais,2.812,1378,490.0426742532006
740,3974,Mollens Valais,Valais,4.908,908,185.0040749796251
741,3975,,Valais,2.512,1455,579.21974522293
742,3976,,Valais,1.199,963,803.1693077564637
743,3977,,Valais,5.3,1996,376.6037735849057
744,3978,,Valais,3.759,904,240.48949188613994
745,3979,,Valais,21.0,2545,121.19047619047619
746,3981,,Valais,,,
747,3982,,Valais,4.043,1131,279.7427652733119
748,3983,Goppisberg,Valais,16.3,808,49.57055214723926
749,3984,Fiesch,Valais,182.5,1278,7.002739726027397
750,3985,,Valais,48.7,414,8.501026694045175
751,3986,,Valais,2.951,188,63.70721789223992
752,3987,,Valais,16.4,192,11.707317073170733
753,3988,Obergesteln,Valais,58.7,436,7.427597955706984
754,3989,Biel Valais,Valais,39.5,316,8.0
755,3991,,Valais,1.909,114,59.71712938711367
756,3992,Bettmeralp,Valais,23.8,334,14.033613445378151
757,3993,,Valais,57.9,419,7.236614853195165
758,3994,,Valais,7.5,346,46.13333333333333
759,3995,Ausserbinn,Valais,35.3,528,14.957507082152976
760,3996,Binn,Valais,65.2,128,1.9631901840490797
761,3997,,Valais,14.0,338,24.142857142857142
762,3998,,Valais,41.3,412,9.975786924939468
763,3999,Oberwald,Valais,96.8,204,2.1074380165289255
764,2000,Neuchâtel,Canton of Neuchâtel,31.6,33200,1050.632911392405
765,2001,Neuchâtel,Canton of Neuchâtel,,,
766,2002,Neuchâtel,Canton of Neuchâtel,,,
767,2003,,Canton of Neuchâtel,,,
768,2004,Neuchâtel,Canton of Neuchâtel,,,
769,2006,Neuchâtel,Canton of Neuchâtel,,,
770,2007,Neuchâtel,Canton of Neuchâtel,,,
771,2008,Neuchâtel,Canton of Neuchâtel,,,
772,2009,Neuchâtel,Canton of Neuchâtel,,,
773,2010,Neuchâtel,Canton of Neuchâtel,,,
774,2012,Auvernier,Canton of Neuchâtel,7.6,1497,196.97368421052633
775,2013,Colombier Neuchâtel,Canton of Neuchâtel,9.4,5537,589.0425531914893
776,2014,,Canton of Neuchâtel,2.574,2047,795.2602952602953
777,2015,,Canton of Neuchâtel,6.2,867,139.83870967741936
778,2016,Cortaillod,Canton of Neuchâtel,12.8,4704,367.5
779,2017,Boudry,Canton of Neuchâtel,14.9,5380,361.0738255033557
780,2019,,Canton of Neuchâtel,18.7,902,48.23529411764706
781,2022,Bevaix,Canton of Neuchâtel,21.5,3743,174.09302325581396
782,2023,Gorgier,Canton of Neuchâtel,12.4,994,80.16129032258064
783,2024,Saint-Aubin-Sauges,Canton of Neuchâtel,12.2,2553,209.26229508196724
784,2025,Gorgier,Canton of Neuchâtel,10.7,946,88.41121495327103
785,2027,Fresens,Canton of Neuchâtel,11.5,509,44.26086956521739
786,2028,,Canton of Neuchâtel,5.0,287,57.4
787,2034,Peseux Switzerland,Canton of Neuchâtel,3.397,5803,1708.2720047100383
788,2035,,Canton of Neuchâtel,4.637,2932,632.3053698511969
789,2036,,Canton of Neuchâtel,0.539,1929,3578.8497217068643
790,2037,,Canton of Neuchâtel,6.5,1042,160.30769230769232
791,2042,Valangin,Canton of Neuchâtel,3.761,537,142.78117521935656
792,2043,Boudevilliers,Canton of Neuchâtel,12.6,943,74.84126984126985
793,2046,Fontaines Switzerland,Canton of Neuchâtel,3.898,1082,277.5782452539764
794,2052,Fontainemelon,Canton of Neuchâtel,18.4,1694,92.06521739130436
795,2053,Cernier,Canton of Neuchâtel,2.631,2684,1020.1444317749906
796,2054,,Canton of Neuchâtel,18.8,1979,105.2659574468085
797,2056,Dombresson,Canton of Neuchâtel,4.731,1572,332.27647431832594
798,2057,Villiers Switzerland,Canton of Neuchâtel,10.6,561,52.924528301886795
799,2058,Le Pâquier Neuchâtel,Canton of Neuchâtel,11.9,239,20.084033613445378
800,2063,,Canton of Neuchâtel,7.6,992,130.5263157894737
801,2065,Savagnier,Canton of Neuchâtel,8.1,1139,140.6172839506173
802,2067,Neuchâtel,Canton of Neuchâtel,6.6,436,66.06060606060606
803,2068,Hauterive Neuchâtel,Canton of Neuchâtel,3.373,2692,798.1025793062555
804,2072,Saint-Blaise Switzerland,Canton of Neuchâtel,17.8,3325,186.79775280898875
805,2073,Enges,Canton of Neuchâtel,9.6,270,28.125
806,2074,Marin-Epagnier,Canton of Neuchâtel,8.8,4512,512.7272727272726
807,2075,Thielle,Canton of Neuchâtel,2.214,877,396.11562782294493
808,2087,Cornaux,Canton of Neuchâtel,4.592,1612,351.0452961672474
809,2088,Cressier Neuchâtel,Canton of Neuchâtel,4.397,1860,423.0156925176256
810,2103,Noiraigue,Canton of Neuchâtel,5.8,478,82.41379310344828
811,2105,Travers Switzerland,Canton of Neuchâtel,25.3,1140,45.059288537549406
812,2108,Couvet,Canton of Neuchâtel,25.6,2842,111.015625
813,2112,Môtiers,Canton of Neuchâtel,5.7,793,139.12280701754386
814,2113,Boveresse,Canton of Neuchâtel,3.303,335,101.42294883439298
815,2114,Fleurier,Canton of Neuchâtel,10.5,3343,318.3809523809524
816,2115,Buttes,Canton of Neuchâtel,9.4,544,57.87234042553191
817,2116,Buttes,Canton of Neuchâtel,7.2,78,10.833333333333334
818,2117,La Côte-aux-Fées,Canton of Neuchâtel,12.9,491,38.06201550387597
819,2123,Saint-Sulpice Neuchâtel,Canton of Neuchâtel,5.3,595,112.26415094339623
820,2124,Travers Switzerland,Canton of Neuchâtel,15.1,49,3.2450331125827816
821,2126,Les Verrières,Canton of Neuchâtel,28.7,646,22.50871080139373
822,2127,Les Bayards,Canton of Neuchâtel,17.2,350,20.348837209302328
823,2149,,Canton of Neuchâtel,4.953,104,20.997375328083987
824,2206,Les Geneveys-sur-Coffrane,Canton of Neuchâtel,7.9,2059,260.63291139240505
825,2207,Les Geneveys-sur-Coffrane,Canton of Neuchâtel,6.0,696,116.0
826,2208,Les Hauts-Geneveys,Canton of Neuchâtel,4.677,943,201.6249732734659
827,2300,La Chaux-de-Fonds,Canton of Neuchâtel,50.8,36180,712.2047244094489
828,2301,La Chaux-des-Breuleux,Canton of Jura,,,
829,2302,La Chaux-des-Breuleux,Canton of Jura,,,
830,2303,La Chaux-des-Breuleux,Canton of Jura,,,
831,2304,La Chaux-des-Breuleux,Canton of Jura,,,
832,2306,La Chaux-des-Breuleux,Canton of Jura,,,
833,2314,La Sagne,Canton of Neuchâtel,25.5,1076,42.19607843137255
834,2316,Les Ponts-de-Martel,Canton of Neuchâtel,18.2,1238,68.02197802197803
835,2318,Brot-Plamboz,Canton of Neuchâtel,17.0,300,17.647058823529413
836,2322,La Chaux-de-Fonds,Canton of Neuchâtel,4.827,339,70.22995649471721
837,2325,,Canton of Neuchâtel,11.7,213,18.205128205128208
838,2400,Le Locle,Canton of Neuchâtel,23.2,9783,421.68103448275866
839,2406,La Brévine,Canton of Neuchâtel,49.1,643,13.095723014256619
840,2414,,Canton of Neuchâtel,15.6,293,18.78205128205128
841,2416,Les Brenets,Canton of Neuchâtel,11.5,984,85.56521739130434
842,2523,Lignières Switzerland,Canton of Neuchâtel,14.7,1037,70.54421768707483
843,2525,Le Landeron,Canton of Neuchâtel,10.9,4672,428.62385321100913
844,2301,La Chaux-des-Breuleux,Canton of Jura,,,
845,2302,La Chaux-des-Breuleux,Canton of Jura,,,
846,2303,La Chaux-des-Breuleux,Canton of Jura,,,
847,2304,La Chaux-des-Breuleux,Canton of Jura,,,
848,2306,La Chaux-des-Breuleux,Canton of Jura,,,
849,2336,Les Bois,Canton of Jura,25.4,1261,49.645669291338585
850,2338,Muriaux,Canton of Jura,9.6,360,37.5
851,2340,Le Noirmont,Canton of Jura,18.8,1896,100.85106382978724
852,2345,,Canton of Jura,26.8,1820,67.91044776119402
853,2350,Saignelégier,Canton of Jura,11.2,2260,201.7857142857143
854,2353,Les Pommerats,Canton of Jura,13.4,277,20.671641791044774
855,2354,Saignelégier,Canton of Jura,10.0,69,6.9
856,2360,Le Bémont,Canton of Jura,11.7,302,25.811965811965813
857,2362,Montfavergier,Canton of Jura,18.4,549,29.836956521739133
858,2363,,Canton of Jura,4.354,131,30.087276067983463
859,2364,Saint-Brais,Canton of Jura,14.8,220,14.864864864864865
860,2405,La Chaux-des-Breuleux,Canton of Jura,17.3,484,27.97687861271676
861,2714,,Canton of Jura,13.6,510,37.5
862,2718,Lajoux (Switzerland),Canton of Jura,12.3,713,57.96747967479674
863,2800,Delémont,Canton of Jura,22.2,12638,569.2792792792793
864,2802,Develier,Canton of Jura,12.4,1354,109.19354838709677
865,2803,,Canton of Jura,13.5,261,19.333333333333332
866,2805,Soyhières,Canton of Jura,11.4,440,38.59649122807017
867,2806,Soyhières,Canton of Jura,2.384,117,49.077181208053695
868,2807,,,17.7,345,19.491525423728813
869,2812,Movelier,Canton of Jura,8.1,419,51.7283950617284
870,2813,,Canton of Jura,3.298,116,35.1728320194057
871,2822,Courroux,Canton of Jura,7.3,2857,391.36986301369865
