Rank,Job role,Experience Level,Experience detail,Job description,Industry,City,Post Code,Pay total,Pay per hour,Start date,Shift
751,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Wir suchen für unser 5* Hotel motivierte Servicemitarbeiter (Service Erfahrung von Vorteil), 
Ende des Einsatzes ist variabel +/- 1 Stunde (abhängig von der Veranstaltung) Jedoch muss damit gerechnet werden, dass Einsätze effektiv bis zur genannten Endzeit dauern und nicht früher zu Ende sind. Erscheinungsbild zwingend beachten in der Kleiderordnung (Gepflegtes Erscheinungsbild ist obligatorisch)!
Die Arbeitszeit (deine gebuchte Startzeit) beginnt dann, wenn du umgezogen an deinem Einsatzort bist und deine Arbeit aufnimmst.
Aufgaben:
Getränke-, Essen-, Flying Food-, Weinservice
Auf-&Abbau tech. Equipment
Vorbereitung der Räume",Gastronomie / Hotel,Zürich,8002,525.0,30.0,4 Dec 2023,2
753,KV - Kundendienst,Angelernt (ungelernt mit >20 Monate Erfahrung),Der Nachweis über >20 Monate Erfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufsausbildung im KV-Bereich müssen sich im entsprechenden Jobprofil registrieren!,"Tu es à la recherche d'un poste passionnant dans le service à la clientèle au sein d'une entreprise dynamique ? Rejoins notre équipe en tant que Chat Support - collaborateur du service clientèle chez SA.
 
La mission dure du lundi au vendredi du 04 décembre 2023 au 29 février 2024.
 
Les missions peuvent être effectuées à 100% à distance, mais nous proposons également des postes de bureau à Zurich.
Le premier jour de travail a lieu sur place à Zurich pour l'introduction et la remise de l'équipement. Tu suivras également une formation rémunérée de trois semaines avec un coach expérimenté.
 
Conditions requises :
- Excellentes compétences en communication écrite en français et en anglais
- Expérience dans le service à la clientèle, un atout
- Capacité à répondre à plusieurs demandes de chat en même temps
- Connaissance de l'utilisation des systèmes informatiques
- Aptitude à travailler en équipe et flexibilité
- Présentation aimable et grande orientation vers le service

Tu auras la chance de travailler pendant trois mois dans l'un des canaux de contact les plus modernes du service clientèle !
Grâce à l'outil de chat le plus moderne, y compris le soutien de l'IA, tu réussis chaque jour à résoudre et à traiter au mieux des dizaines de demandes de clients.
Notre chat support est l'un des deux points de contact pour nos clients lorsqu'il faut agir rapidement. Toutes sortes de demandes y sont traitées quotidiennement, comme la clarification des délais de livraison, l'enregistrement des commandes, le conseil sur les produits ou l'assistance en cas de garantie et de retour. Ici, l'orientation client est de mise, car nous ne voulons pas seulement satisfaire nos clients qui nous contactent, mais aussi les enthousiasmer - de sorte qu'ils ou elles souhaitent à nouveau utiliser le Chat Support pour leur prochaine demande.",Kaufmännische Berufe,Zürich,8005,14974.28,28.88,4 Dec 2023,61
754,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","""Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bearbeiten von Kundenbestellungen und –reklamationen
Durführung von Degustationen
Kontrolle der Wareneingänge, Produkte und Daten
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Einhaltung und Durchsetzung der gesetzlichen und betrieblichen Hygienerichtlinie und Vorschriften (HACCP)

Profil:
Verkaufserfahrung im Bereich (Sommelier od. ähnlich)
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Lebensmittel
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 10:00-20.30 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Wallisellen,8304,5409.6,27.6,4 Dec 2023,28
755,Kassenmitarbeiter/in,,,"Aufgaben:
Kontrolle der Wareneingänge
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Sicherstellung der Lagerordnung
Rayonpflege sowie der Bestände
Bearbeiten von Kundenbestellungen, Reservationen und Lieferantenretouren

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die Einsatztage- und Zeiten sind noch nicht definiert und werden werden vom Auftraggeber laufend ca. 1-3 Wochen im Voraus kommuniziert.
Die Einsatztage- und Zeiten in diesem Einsatz sind fiktiv.
Sie müssen während der ganzen Zeit flexibel verfügbar sein (jeweils zwischen 09:00-20:00 Uhr inkl. Samstag- und Sonntagseinsätze).",Gastronomie / Hotel,Wallisellen,8304,3406.0,26.2,4 Dec 2023,20
756,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","""Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bedienung der Kasse
Bearbeiten von Kundenbestellungen, Reklamationen und Pluscard-Anträgen 
Warenbewirtschaftung und –präsentation (inkl. Promotionen)

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und Zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 08:30-20.00 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Wallisellen,8304,2511.6,27.6,4 Dec 2023,13
757,Kassenmitarbeiter/in,,,"""Aufgaben:
Sicherstellung eines exzellenten Kundenservices
Bearbeitung von Anfragen im Zusammenhang mit der Pluscard, Gutscheinen, Online-Shop usw.
Bearbeitung oder Weiterleitung von Reklamationen und Feedbacks
Auskunftserteilung zu Sortiment, Sonderangeboten und Standorten
Geschenkkartenverkauf
Bearbeitung von Kundenaufträgen (Omnichannel sowie vor Ort)
Eröffnung und Abrechnung der 

Profil: 
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Repräsentative Persönlichkeit mit gewinnender Ausstrahlung und einigen Jahren relevanter Berufserfahrung
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Kunden und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und Zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -Zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 08:00-20:00 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Gastronomie / Hotel,Wallisellen,8304,3742.62,25.46,4 Dec 2023,21
758,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","""Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bedienung der Kasse
Bearbeiten von Kundenbestellungen, Reklamationen und Pluscard-Anträgen 
Warenbewirtschaftung und –präsentation (inkl. Promotionen)

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 08:30-20:00 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Wallisellen,8304,1932.0,27.6,4 Dec 2023,10
759,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","""Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bedienung der Kasse
Bearbeiten von Kundenbestellungen, Reklamationen und Pluscard-Anträgen 
Warenbewirtschaftung und –präsentation (inkl. Promotionen)

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und Zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 08:30-20.00 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Wallisellen,8304,2125.2,27.6,4 Dec 2023,11
760,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","""Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bedienung der Kasse
Bearbeiten von Kundenbestellungen, Reklamationen und Pluscard-Anträgen 
Warenbewirtschaftung und –präsentation (inkl. Promotionen)

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und Zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 08:30-20.00 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Wallisellen,8304,2511.6,27.6,4 Dec 2023,13
761,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen. 

 

Aufgabenbereich: 

- Mithilfe beim Auf- und/oder Abbau des Aussenstands 
- Auffüllen der Ware (Feuerwerke) 
- Aktive Promotion von Feuerwerksartikel vor der Filiale 
- Selbstständige Beratung und Bedienung der Kundschaft 
- Einhaltung der vorgegebenen Richtlinien 

 

Anforderungen: 

- Sehr gute Deutschkenntnisse 
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands 
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit 
- Schulung ZWINGEND 

 

Info Schulung: 

- Obligatorische Schulung findet am 04.12.2023 online via Microsoft Teams statt 
- Uhrzeit: 09.00 – 11.00 Uhr (bitte mind. 15min zum Testzweck vorher einloggen) 
- Teilnahmelink wird ein paar Tage vor der Schulung via E-Mail verschickt (Spam Ordner überprüfen) 
- Schulung wird nur ausbezahlt, wenn der gesamte Einsatz absolviert wird 


FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Ilanz/Glion,7130,319.59,24.12,4 Dec 2023,3
762,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Tâches :
contrôle des entrées de marchandises, des produits et des dates
gestion et présentation des marchandises (y compris les promotions)
respect et application des directives et prescriptions légales et d'entreprise en matière d'hygiène (HACCP)

Expérience de la vente, et dans le domaine mentionné
Personnalité capable de travailler en équipe, indépendante, flexible et résistante au stress 
Apparence soignée, savoir-être irréprochable et attitude positive Intérêt pour les produits de qualité et l'univers du luxe
Orienté client et le service
Très bonnes connaissances du français, toute autre langue est un plus

Les jours et heures ne sont pas encore définis et seront communiqués en temps utile par le client, environ 1 à 3 semaines à l'avance. Les jours et heures de cette sont à titre indicatif. Vous devez être disponible de manière flexible pendant toute la durée de l'engagement (entre 09:00-20:00, y compris les week-ends).",Detailhandel / Logistik,Lausanne,1003,2960.1,27.6,4 Dec 2023,11
763,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen. 

 

Aufgabenbereich: 

- Mithilfe beim Auf- und/oder Abbau des Aussenstands 
- Auffüllen der Ware (Feuerwerke) 
- Aktive Promotion von Feuerwerksartikel vor der Filiale 
- Selbstständige Beratung und Bedienung der Kundschaft 
- Einhaltung der vorgegebenen Richtlinien 

 

Anforderungen: 

- Sehr gute Deutschkenntnisse 
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands 
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit 
- Schulung ZWINGEND 

 

Info Schulung: 

- Obligatorische Schulung findet am 04.12.2023 online via Microsoft Teams statt 
- Uhrzeit: 09.00 – 11.00 Uhr (bitte mind. 15min zum Testzweck vorher einloggen) 
- Teilnahmelink wird ein paar Tage vor der Schulung via E-Mail verschickt (Spam Ordner überprüfen) 
- Schulung wird nur ausbezahlt, wenn der gesamte Einsatz absolviert wird 


FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Samedan,7503,361.8,24.12,4 Dec 2023,3
765,Verkaufsmitarbeiter/in / Detailhandel,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Verkaufsmitarbeiter/in, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit..",Rangements et vente,Detailhandel / Logistik,Sierre,3960,1552.82,31.37,4 Dec 2023,6
766,KV - Administration,Administrationsausbildung (mit Kurszertifikat),Die Ausbildungsnachweise (Zertifikate / Diplome) müssen auf dem Coople-Account hinterlegt sein.,"Are you detail-oriented and organized? Do you have experience in data cleaning and data entry? Join our team at AG as a Data Clean up Specialist for our UK clients.

You will be responsible for ensuring the accuracy and completeness of data for our UK clients. This includes cleaning and organizing data, performing data entry tasks, and conducting quality control checks. You will play a crucial role in maintaining the integrity of our client data and ensuring that it is up-to-date and reliable.

Requirements:
- Previous experience in data cleaning and data entry is preferred
- Strong attention to detail and accuracy
- Strong/Native English speaker
- Excellent organizational and time management skills
- Proficiency in Microsoft Excel and data management tools
- Ability to work independently

At , we are committed to providing intelligent and forward-looking investment strategies. Join our team and be part of a company that values innovation, integrity, and excellence.

Located in central Zurich, , offers a dynamic and collaborative work environment.",Kaufmännische Berufe,Zürich,8002,1344.0,32.0,4 Dec 2023,6
767,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen. 

 

Aufgabenbereich: 

- Mithilfe beim Auf- und/oder Abbau des Aussenstands 
- Auffüllen der Ware (Feuerwerke) 
- Aktive Promotion von Feuerwerksartikel vor der Filiale 
- Selbstständige Beratung und Bedienung der Kundschaft 
- Einhaltung der vorgegebenen Richtlinien 

 

Anforderungen: 

- Sehr gute Deutschkenntnisse 
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands 
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit 
- Schulung ZWINGEND 

 

Info Schulung: 

- Obligatorische Schulung findet am 04.12.2023 online via Microsoft Teams statt 
- Uhrzeit: 09.00 – 11.00 Uhr (bitte mind. 15min zum Testzweck vorher einloggen) 
- Teilnahmelink wird ein paar Tage vor der Schulung via E-Mail verschickt (Spam Ordner überprüfen) 
- Schulung wird nur ausbezahlt, wenn der gesamte Einsatz absolviert wird 


FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Samedan,7503,361.8,24.12,4 Dec 2023,3
768,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bedienung der Kasse
Bearbeiten von Kundenbestellungen, Reklamationen und Pluscard-Anträgen 
Warenbewirtschaftung und –präsentation (inkl. Promotionen)

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und Zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 09:00-20.00 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Wallisellen,8304,3091.2,27.6,4 Dec 2023,16
770,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen. 

 

Aufgabenbereich: 

- Mithilfe beim Auf- und/oder Abbau des Aussenstands 
- Auffüllen der Ware (Feuerwerke) 
- Aktive Promotion von Feuerwerksartikel vor der Filiale 
- Selbstständige Beratung und Bedienung der Kundschaft 
- Einhaltung der vorgegebenen Richtlinien 

 

Anforderungen: 

- Sehr gute Deutschkenntnisse 
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands 
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit 
- Schulung ZWINGEND 

 

Info Schulung: 

- Obligatorische Schulung findet am 04.12.2023 online via Microsoft Teams statt 
- Uhrzeit: 09.00 – 11.00 Uhr (bitte mind. 15min zum Testzweck vorher einloggen) 
- Teilnahmelink wird ein paar Tage vor der Schulung via E-Mail verschickt (Spam Ordner überprüfen) 
- Schulung wird nur ausbezahlt, wenn der gesamte Einsatz absolviert wird 


FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Samedan,7503,361.8,24.12,4 Dec 2023,3
774,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen. 

 

Aufgabenbereich: 

- Mithilfe beim Auf- und/oder Abbau des Aussenstands 
- Auffüllen der Ware (Feuerwerke) 
- Aktive Promotion von Feuerwerksartikel vor der Filiale 
- Selbstständige Beratung und Bedienung der Kundschaft 
- Einhaltung der vorgegebenen Richtlinien 

 

Anforderungen: 

- Sehr gute Deutschkenntnisse 
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands 
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit 
- Schulung ZWINGEND 

 

Info Schulung: 

- Obligatorische Schulung findet am 04.12.2023 online via Microsoft Teams statt 
- Uhrzeit: 09.00 – 11.00 Uhr (bitte mind. 15min zum Testzweck vorher einloggen) 
- Teilnahmelink wird ein paar Tage vor der Schulung via E-Mail verschickt (Spam Ordner überprüfen) 
- Schulung wird nur ausbezahlt, wenn der gesamte Einsatz absolviert wird 


FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Sarnen,6060,337.68,24.12,4 Dec 2023,3
776,Verkaufsmitarbeiter/in / Detailhandel,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Verkaufsmitarbeiter/in, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit..","Aufgaben:
Aktive Bedienung und Beratung von Kunden im Bereich Sportschuhe und -Bekleidung der Marke On
Sicherstellung einer sauberen, aufgefüllten und ordentlichen Lager- und/oder Verkaufsfläche 
Auffüllen von Ware auf der Verkaufsfläche

Profil:
Begeisterung für den Kontakt mit Kunden und Bereitschaft, eine ausgezeichnete Dienstleistung anzubieten (Gastgeberrolle)
Eine Leidenschaft für die unterschiedlichsten Sportarten und entsprechende Produkte-Kenntnisse
Kommunikative, aufgeschlossene Persönlichkeit
Zuverlässig, verantwortungsbewusst und teamfähig
Hohe Agilität
Gute Deutschkenntnisse, Englischkenntnisse von Vorteil",Detailhandel / Logistik,Zürich,8001,2816.0,32.0,4 Dec 2023,11
777,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Aufgaben:
Aktive Bedienung und Beratung von Kunden im Bereich Yoga-, Pilates- und Fitnessbekleidung
Sicherstellung einer sauberen, aufgefüllten und ordentlichen Lager- und/oder Verkaufsfläche 
Auffüllen von Ware auf der Verkaufsfläche
Kassieren

Profil:
Begeisterung für den Kontakt mit Kunden und Bereitschaft, eine ausgezeichnete Dienstleistung anzubieten (Gastgeberrolle)
Eine Leidenschaft für die unterschiedlichsten Sportarten und entsprechende Produkte-Kenntnisse
Kommunikative, aufgeschlossene Persönlichkeit
Zuverlässig, verantwortungsbewusst und teamfähig
Hohe Agilität
Gute Deutschkenntnisse, Englischkenntnisse von Vorteil",Detailhandel / Logistik,Zürich,8001,432.0,27.0,4 Dec 2023,2
