Rank,Job role,Experience Level,Experience detail,Job description,Industry,City,Post Code,Pay total,Pay per hour,Start date,Shift
813,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Vor- und Nachbereitungsarbeiten sowie gemeinsamen Service für das perfekte Gästeerlebnis.

Die Kleider- und Groomingvorschriften sind zwingend einzuhalten. Sollte dies nicht der Fall sein, so kann der Einsatz nicht angetreten werden und eine Entlohnung entfällt.
 - Saubere und gepflegte schwarze Lederschuhe mit langen schwarzen Socken 
 - Dezentes Make-up und Dezenter Schmuck und keine sichtbaren Piercings
 - Saubere und kurze unlackierte Fingernägel
 - Gepflegte Haare, ab Schulterlänge zusammengebunden
 - Männer frisch rasiert 
 - Positive und offene Körpersprache

TREFFPUNKT: -3 bei der Warenannahme die sich auf der Rückseite des Hotels, neben dem Schotterparkplatz befindet. Treffpunkt an der Aufgangsrampe 10 Minuten vor Beginn des Einsatzes.

Falls du mit dem Auto anreist, dient ausschliesslich dein ausgedruckter Einsatzrapport als Parkschein hinter der Windschutzscheibe. Bitte zwingend auf dem Kiesparkplatz -3 neben der Warenannahme parken ! 
Die Parkplatzgebühren kosten 6 CHF und werden dir über die Spesen abgezogen.

Solltest du mit dem Schiff anreisen, bekommst du ausschliesslich mit deinem gültigen Einsatzrapport (digital oder ausgedruckt) die Fahrt von Luzern nach Kehrsiten Vergünstigt für 6 CHF zur Verfügung gestellt.

Die Bahn zum rauf kostet 6 CHF und wird dir über die Spesen angezogen.

!!Sollte kein Einsatzrapport vorhanden sein, können wir dies nicht berücksichtigen!!
Bei diesem Einsatz verzichten wir ausnahmsweise auf das erheben von Spesen!",Gastronomie / Hotel,Bürgenstock,6363,240.0,32.0,10 Dec 2023,1
814,Logistiker/in,Ungelernt,"Personen mit Bereitschaft zu körperlicher Arbeit (z.B. Be-/Entladen von Lastwagen, Einpacken und Rüsten von Sendungen). Handwerkliches Geschick von Vorteil.","Aufgaben:
• Auffüllen der Regale 
• Be- und Entladen von Lastwagen
• Sorgfältiger Umgang mit der Ware
• Sicherstellung von Ordnung, Sauberkeit und Sicherheit im Lager

Erwartungen:
• Erste Erfahrungen in der Logistik
• Kommunikative Deutschkenntnisse
• Stressresistenz, Flexibilität und Servicebereitschaft
• Transparente Arbeitsweise und guter Teamgeist
• Die Fähigkeit, körperlich zu arbeiten und ein hohes Arbeitstempo zu bewältigen
• Eigenverantwortung und die Fähigkeit, sich ändernden Anforderungen anzupassen
• Eine unabhängige, gut strukturierte, schnelle und detaillierte Arbeitsweise und die Fähigkeit zur Handhabung
• Multitasking
• Pünktlichkeit

Arbeitszeiten können abweichen - FLEXIBILITÄT wird erwartet!
• Für die Garderobe wird ein 5.- Stück benötigt. Bitte zum Einsatz mitnehmen",Promotion / Event,Neuendorf,4623,2617.02,24.12,11 Dec 2023,14
815,Koch/Köchin,Ungelernt mit >20 Monaten Erfahrung,Personen ohne eidgenössisches Fähigkeitszeugnis (EFZ) als Koch mit mehr als 20 Monaten Erfahrung oder Personen mit eidgenössischem Berufsausbildungszertifikat (EBA) und weniger als drei Jahren Berufserfahrung.,"(disponible dès le 16.10.2023 dans le but de formation avant rentrée scolaire) 
Critères :
-Cuisinier avec expérience en Suisse 
-Expérience en collectivité un atout 
-Horaires entre 5 :00 et 16 :00
-Fiabilité, sérieux et dynamisme
-Casier judiciaire disponible sur demande
-Domicilié à proximité du site (moins de 60km)",Gastronomie / Hotel,Ecublens (VD),1024,2139.0,27.6,11 Dec 2023,10
816,Medizinische/r Praxisassistent/in EFZ,Gelernt,"Die EFZ-Ausbildung ist eine berufliche Grundbildung, welche mindestens 3 Jahre dauert und sowohl theoretische, als auch praktische Elemente beinhaltet. Der EFZ-Fähigkeitsausweis muss auf dem Coople-Account hinterlegt sein.",,Gesundheitswesen,Luzern,6004,2932.25,31.7,11 Dec 2023,10
817,Reinigungsmitarbeiter/in,Ungelernt mit >20 Monaten Erfahrung,Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV aufgeführt sein. Personen mit einer abgeschlossenen Berufsausbildung im Reinigungsbereich müssen sich im entsprechenden Jobprofil registrieren.,Reinigung von Ferienwohnungen,Gastronomie / Hotel,Vaz/Obervaz,7078,11078.0,29.0,11 Dec 2023,47
818,Spülküchen-Mitarbeiter/in mit Erfahrung,,,"BUTS DE LA FONCTION 
plonge batterie et vaisselle, rangement",Gastronomie / Hotel,Genève,1205,839.79,27.09,11 Dec 2023,6
819,Pflegefachmann/frau HF dipl. (angepasste Ausbildungen),Gelernt,Die Ausbildungsnachweise (Zertifikate / Diplome) müssen auf dem Coople-Account hinterlegt sein. Die NAREG-Nr. ist im Lebenslauf zu erwähnen.,"Die AG ist ein politisch und religiös neutrales Unternehmen der Gruppe, das sich auf die Betreuung, Unterbringung und Integration von Asylsuchenden und Flüchtlingen in der Schweiz spezialisiert hat. Dabei ist sie kompetente Partnerin von Bund, Kantonen und Gemeinden.

Für unsere Kollektivunterkunft am Standort in suchen wir Pflegefachperson 

Ihre Herausforderungen
• Verantwortlich für die medizinische Betreuung der uns anvertrauten Asylsuchenden
• Triage-Funktion
• Führen der Hausapotheke
• Sicherstellung der medizinischen Grundversorgung
• Kontrollierte Medikamentenabgabe
• Kontaktperson für Ärzte und Spitäler
• Begleiten der Arztvisite
• Medizinische Dokumentation der Krankheitsfälle
• Gesundheitliche Aufklärung und Beratung der Asylsuchenden sowie Schulung unserer Mitarbeitenden
• Sicherstellung der medizinischen Administration
• Verantwortung für die Kontrolle der Hygienevorschriften

Ihr Profil
• Abgeschlossene Pflegefachausbildung HF, DNI, DNII oder eine anerkannte gleichwertige Ausbildung
• Mehrjährige Berufserfahrung im Akutbereich
• Hohe Beratungs- und Kommunikationskompetenz
• Gute administrative Fähigkeiten
• Belastbarkeit und hohe Sozialkompetenzen
• Kenntnisse im Bereich Migration oder Bereitschaft, diese zu erwerben
• Sehr gute Deutschkenntnisse (Niveau C1), gute Englisch- oder Französischkenntnisse (Niveau B1), weitere asylrelevante Sprache von Vorteil
• Hohes Mass an Flexibilität

Für den Ihnen anvertrauten Aufgabenbereich setzen Sie sich initiativ und vollumfänglich ein. Zu Ihren Stärken gehören ein Durchsetzungsvermögen und selbständiges Arbeiten. Eine hohe Arbeitsqualität und konsequenter - und Dienstleistungsgedanke sind für Sie selbstverständlich. Sie kommunizieren geschickt, ihre positive Lebenseinstellung ist motivierend und fördert die Zusammenarbeit. Beratungs- und hohe Sozialkompetenz sowie sicheres Auftreten runden Ihr Profil ab.",Gesundheitswesen,Emmen,6032,2337.5,55.0,11 Dec 2023,5
821,KV - Allgemeine Richtungen,Ausbildung im KV-Bereich >3 Monate,"Personen mit einer kaufmännischen Ausbildung oder Kursausbildung, welche mindestens 3 Monate gedauert hat.","Um unser internes Admin in der Lohnbuchhaltung und in der allgemeinen Administration zu unterstützen, suchen wir eine(n) Assistenten/in Lohnadministration (mit Option auf eine längerfristige Anstellung) in einem Teilzeitpensum (60%). Der genaue Stundenplan ist teilweise flexibel (die Stunden, in diesem Einsatz ersichtlich, sind nur indikativ).

In dieser Rolle hast du u.a. folgende Aufgaben:

 • Du unterstützt unser Payroll bei der Abwicklung der monatlichen Lohnverarbeitung
 • Du hilfst bei der Verarbeitung und Ablage diverser Unterlagen (amtliche Bescheinigungen, Zeugnisse usw)
 • Du hilfst bei der Verwaltung von Daten von unseren Kunden (externen Arbeitgebern) und Cooplern (unseren flexiblen Mitarbeitenden)
 • Du nimmst spezifische Kundenanliegen telefonisch und per E-Mail entgegen und berätst unsere Kunden/Coopler entsprechend 

Dein Profil:
 • Kaufmännische Grundbildung EFZ und eine erste Berufserfahrung in KV Jobs
 • Flair für Zahlen und Statistiken, generelle IT-Affinität und gute Excel-Kenntnisse
 • Von Vorteil: Erfahrung im Bereich Payroll / Lohnadministration / Sozialversicherungen",Kaufmännische Berufe,Zürich,8047,4537.5,27.5,11 Dec 2023,33
823,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Tâches :
contrôle des entrées de marchandises
Gestion et présentation des marchandises (y compris les promotions)
Gestion du stockage 
Entretien des rayons et des stocks
Traitement des commandes des clients, des réservations et des retours des fournisseurs.

Expérience de la vente, et dans le domaine mentionné
Personnalité capable de travailler en équipe, indépendante, flexible et résistante au stress 
Apparence soignée, savoir-être irréprochable et attitude positive Intérêt pour les produits de qualité et l'univers du luxe
Orienté client et le service
Très bonnes connaissances du français, toute autre langue est un plus

Les jours et heures ne sont pas encore définis et seront communiqués en temps utile par le client, environ 1 à 3 semaines à l'avance. Les jours et heures de cette sont à titre indicatif. Vous devez être disponible de manière flexible pendant toute la durée de l'engagement (entre 09:00-20:00, y compris les week-ends).",Detailhandel / Logistik,Lausanne,1003,1903.14,25.46,11 Dec 2023,11
824,Promoter/in (Berater/in),,,"Wir suchen starke Verkaufspromotor für unseren Kunden .

Die Aufgabe ist es AKTIV Geschenkboxen ( – Erlebnisboxen) in verschiedenen Preiskategorien zu verkaufen.

Du hast ein sicheres und sympathisches Auftreten, bist gut im Verkaufen und gehst gerne auf Menschen zu, dann bist du die/der Richtige für uns. 

Du erhältst Schulungsunterlagen über die Produkte und alle Infos zum Verkaufsort per Mail und wir stehen für Fragen zur Verfügung. 

Ziel: (neue) Produkte bekannt machen, bekannt machen, Verkaufen!

Aufgaben:
- Den Kunden Smartboxen erkläre, die richtige empfehlen je nach Wunsch der Kunden, Smartboxen verkaufen
- Den FD1 und FD2 Aufsteller ( -Display) vom Orell Füssli Kundendienst-Mitarbeiter verlangen, auffüllen und zur Promotionsfläche bringen. Am Ende der Promotion selbstständig wieder versorgen.
- Pausen einhalten in Absprache mit Orell Füssli",Promotion / Event,St. Gallen,9015,3265.63,27.5,11 Dec 2023,13
825,Promoter/in (Berater/in),,,"Wir suchen starke Verkaufspromotor für unseren Kunden .

Die Aufgabe ist es AKTIV Geschenkboxen ( – Erlebnisboxen) in verschiedenen Preiskategorien zu verkaufen.

Du hast ein sicheres und sympathisches Auftreten, bist gut im Verkaufen und gehst gerne auf Menschen zu, dann bist du die/der Richtige für uns. 

Du erhältst Schulungsunterlagen über die Produkte und alle Infos zum Verkaufsort per Mail und wir stehen für Fragen zur Verfügung. 

Ziel: (neue) Produkte bekannt machen, bekannt machen, Verkaufen!

Aufgaben:
- Den Kunden Smartboxen erkläre, die richtige empfehlen je nach Wunsch der Kunden, Smartboxen verkaufen
- Den FD1 und FD2 Aufsteller ( -Display) vom Orell Füssli Kundendienst-Mitarbeiter verlangen, auffüllen und zur Promotionsfläche bringen. Am Ende der Promotion selbstständig wieder versorgen.
- Pausen einhalten in Absprache mit Orell Füssli",Promotion / Event,Volketswil,8604,3485.63,27.5,11 Dec 2023,13
826,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Nous recherchons un/e équipier/e omni-commercant.

Ton profil : 
- Tu es un passionné de sport.
- Dynamique, tu aimes le contact client.
- Ton sens du service et ton esprit d’équipe sont des points forts.

Ta mission : 
- Tu assures une mise en rayon qualitative et garanties la disponibilité des produits.
- Tu accueilles, écoutes et dialogues avec nos clients sportifs pour répondre à leurs attentes.
- Tu optimises la circulation de l’information au sein du magasin.
- Tu fidélises nos clients en leur proposant services du magasin.
- Tu garanties une gestion fiable des articles retournés par nos clients.",Detailhandel / Logistik,Genève,1201,1829.25,27.0,11 Dec 2023,8
827,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Sie sind gelernte Köchin oder gelernter Koch EFZ und unterstützen unseren Küchenchef und unser Küchenteam in sämtlichen Schichtdiensten.

Ihr Profil: Erfahrung im Heim- und Gemeinschaftsgastronomie, Freundlichkeit und Aufgeschlossenheit.

Ihre Aufgabe: AVOR und Kochen der Malzeiten für unsere Bewohnerinnen und Bewohner sowie für unsere Mitarbeitenden; Mise en Place nach Vorgaben Küchenchef.",Gastronomie / Hotel,Zürich,8004,266.65,31.37,11 Dec 2023,1
828,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Kontrolle der Wareneingängen, Produkten und Daten
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Einhaltung und Durchsetzung der gesetzlichen und betrieblichen Hygienerichtlinie und Vorschriften (HACCP)

Profil:
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Kunden und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und Zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 09:00-20.00 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,St. Gallen,9000,938.4,27.6,11 Dec 2023,4
830,Host/Hostess,,,"Für einen 3-tägigen Job suchen wir zur Unterstützung unseres Teams eine/n Mitarbeiter/in.
Wir führen Konsumententests durch, bei dem wir Elektronische Zigaretten vorbereiten und den Teilnehmern servieren, damit sie diese bewerten können.
ACHTUNG : Es ist ganz wichtig, dass Sie einverstanden sind im Tabakrauch zu arbeiten !
 
Die Hauptaufgaben dieser Position sind:

- Reinigung der zu testende Produkte
- Vorbereitung der Produkte
- Servieren der Produkte
- Reinigung der Küche und des Testraumes
- Begrüßung der Studienteilnehmer 

ACHTUNG : Es ist ganz wichtig, dass Sie einverstanden sind im Tabakrauch zu arbeiten !
 
Wir suchen jemanden, der dynamisch, offen, freundlich und kommunikationsfreudig ist und perfekt Deutsch spricht. Computerkenntnisse sind ein Plus.",Promotion / Event,Zürich,8048,540.0,27.0,11 Dec 2023,6
831,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.",Vendeur/euse/ commerce,Detailhandel / Logistik,Genève,1205,1083.3,27.6,11 Dec 2023,6
832,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Aufgaben:
Verpackung der Kundeneinkäufe nach klaren Vorgaben

Profil:
Kundenorientiertes Auftreten
Schnelle Auffassungsgabe
Effizientes Arbeiten und unkompliziertes Umsetzen
Belastbarkeit
Kreativität für das Gestalten von Geschenkkörben

Die oben abgebildeten Einsatztage- und Zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 09:00-20.00 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,St. Gallen,9001,401.0,25.46,11 Dec 2023,3
833,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bedienung der Kasse
Bearbeiten von Kundenbestellungen, Reklamationen und Pluscard-Anträgen 
Warenbewirtschaftung und –präsentation (inkl. Promotionen)

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und Zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 12:00-18:00 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,St. Gallen,9001,476.1,27.6,11 Dec 2023,3
834,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Aufgaben:
Verpackung der Kundeneinkäufe nach klaren Vorgaben

Profil:
Kundenorientiertes Auftreten
Schnelle Auffassungsgabe
Effizientes Arbeiten und unkompliziertes Umsetzen
Belastbarkeit
Kreativität für das Gestalten von Geschenkkörben

Die oben abgebildeten Einsatztage- und Zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 09:00-20.00 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,St. Gallen,9001,776.53,25.46,11 Dec 2023,6
835,Promoter/in (Berater/in),,,"Wir suchen starke Verkaufspromotor für unseren Kunden .

Die Aufgabe ist es AKTIV Geschenkboxen ( – Erlebnisboxen) in verschiedenen Preiskategorien zu verkaufen.

Du hast ein sicheres und sympathisches Auftreten, bist gut im Verkaufen und gehst gerne auf Menschen zu, dann bist du die/der Richtige für uns. 

Du erhältst Schulungsunterlagen über die Produkte und alle Infos zum Verkaufsort per Mail und wir stehen für Fragen zur Verfügung. 

Ziel: (neue) Produkte bekannt machen, bekannt machen, Verkaufen!

Aufgaben:
- Den Kunden Smartboxen erkläre, die richtige empfehlen je nach Wunsch der Kunden, Smartboxen verkaufen
- Den FD1 und FD2 Aufsteller ( -Display) vom Orell Füssli Kundendienst-Mitarbeiter verlangen, auffüllen und zur Promotionsfläche bringen. Am Ende der Promotion selbstständig wieder versorgen.
- Pausen einhalten in Absprache mit Orell Füssli",Promotion / Event,Regensdorf,8105,1677.5,27.5,11 Dec 2023,13
836,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Mit vielen Parkplätzen und direktem Zugang zum Marzili Quartier, liegt das Ragazzi di Berna perfekt für ein Event nach dem Besuch im Marzilibad. Die praktische Verkehrsanbindung macht diese Location zum perfekten Ort für für Firmenfeste, Events und Meetings.

Der wunderbare Ausblick von der Dachterrasse lässt die Herzen höher Schlagen, vom Bundeshaus bis zum Gurten! Bankett schicken und vorbereiten.",Gastronomie / Hotel,Bern,3007,216.0,36.0,11 Dec 2023,1
837,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,"Wir suchen Bankett-Aushilfe im Stundenlohn 

Die ist das führende nationale und internationale Kompetenzzentrum für Bäckerei
Konditorei und Confiserie und bietet praxisorientierte, nachhaltige Aus- und Weiterbildung an.
Als Gastronomiebetrieb der renommierten bieten wir vom reichhaltigen Frühstück über
saisonale à-la-carte-Mittagessen bis hin zum innovativen Patisserie-/Dessert-Angebot sowie Bankett- und
Seminarverpflegung an.
Sie arbeiten mit Freude in einem pulsierenden Umfeld und verstehen es, auch in hektischen Situationen
mit Ruhe den Überblick zu behalten. Sie sind eine dienstleistungsorientierte, offene Persönlichkeit und
verwöhnen unsere anspruchsvollen Gäste mit unseren hochstehenden Qualitätsprodukten.",Gastronomie / Hotel,Luzern,6006,162.5,25.0,11 Dec 2023,1
838,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.",Anlass 24.1.2023,Gastronomie / Hotel,Zürich,8001,170.0,34.0,11 Dec 2023,1
839,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Du bist eine aufgestellte und herzliche Persönlichkeit, welche aus Leidenschaft Gastgeber ist. Mit viel Freude und Engagement verwöhnst du unsere Gäste, behältst den Überblick und hast immer ein Lächeln im Gesicht. 

Dein Einsatz wird in der Gästebetreuung sein. Du begrüsst, betreust und verabschiedest unsere Gäste und sorgst mit deiner charmanten Art für einen unvergesslichen Aufenthalt. Zu deinen Aufgaben gehören die Gästebetreuung, eine saubere und aufgefüllte Station sowie eine super Teamarbeit. 

Das erwarten wir von Dir:

• Berufserfahrung als Commis de Rang in der gehobenen Gastronomie
• Gute mündliche und schriftliche Sprachenkenntnisse in Deutsch und Englisch, jede weitere Sprache von Vorteil
• Gute Produktekenntnisse (Wein, Spirituosen, Käse)
• Ein Verkaufsflair und gute organisatorische Fähigkeiten
• Gute Umgangsformen und Rhetorik, welche dem Niveau eines Erstklasshotels entsprechen

Die angegebene Einsatzzeit kann +/- um eine Stunde variieren, abhängig vom Gästevolumen.",Gastronomie / Hotel,Zürich,8001,224.0,32.0,11 Dec 2023,1
840,Pflegehelfer/in SRK,mit Zertifikat und >20 Monaten Erfahrung,Das Zertifikat des Pflegehelferkurses muss auf dem Coople-Account hinterlegt sein. Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit (20 Monate bei 100%-Beschäftigung) muss im CV aufgeführt sein.,"Ihre Aufgaben:
• Pflege und Betreuung der anvertrauten Bewohnenden
• Gewährleistung von Wohlbefinden für die Bewohnenden
• Elektronischen Pflegedokumentation",Gesundheitswesen,Eschenbach,6274,257.81,31.25,12 Dec 2023,1
841,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Flexibilität gefragt :-)
Daten und Zeiten sind noch fiktiv und können abweichen. Arbeitstage und Zeiten werden anschliessend mit dem Kunde direkt vereinbart. 
Die Einsatzzeiten können je nach Kundenstrom variieren. Wenn weniger los ist, kann die Endzeit früher sein – wir bitten um Flexibilität. 

Tätigkeiten 
• Sicherstellung eines bestmöglichen Kundenservice gemäß unseren Unternehmensstandards 
• Ausführung einer optimalen Warenpräsentation in Rücksprache mit dem zuständigen Manager 
• Sicherstellung der Übereinstimmung mit den Housekeeping Standards 
• Sicherstellen der Warenverfügbarkeit in Abstimmung mit dem zuständigen Manager 
• Bearbeitung der Retouren und Kundenbeschwerden
 • Sicherstellung des Kassaservices in Übereinstimmung mit den Unternehmensrichtlinien der Kassasicherheit
 (Zusätzliche Aufgaben gemäß den Anweisungen des Managements)",Detailhandel / Logistik,Luzern,6004,232.0,29.0,12 Dec 2023,1
842,Verkaufsmitarbeiter/in / Detailhandel,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Verkaufsmitarbeiter/in, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit..","Aufgaben:
Aktive Bedienung und Beratung von Kunden im Bereich Funktionsbekleidung
Sicherstellung einer sauberen, aufgefüllten und ordentlichen Lager- und/oder Verkaufsfläche 
Auffüllen von Ware auf der Verkaufsfläche

Profil:
Begeisterung für den Kontakt mit Kunden und Bereitschaft, eine ausgezeichnete Dienstleistung anzubieten (Gastgeberrolle)
Eine Leidenschaft für die unterschiedlichsten Sportarten und entsprechende Produkte-Kenntnisse
Kommunikative, aufgeschlossene Persönlichkeit
Zuverlässig, verantwortungsbewusst und teamfähig
Hohe Agilität
Gute Deutschkenntnisse, Englischkenntnisse von Vorteil",Detailhandel / Logistik,Zürich,8001,2304.0,32.0,12 Dec 2023,9
843,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Service Anlässe, Service Catering, Anrichten am Buffet, allgemeine Reinigungsarbeiten",Gastronomie / Hotel,Dübendorf,8600,161.5,34.0,12 Dec 2023,1
